p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.3,clsthSOPT,5,0.999999,29,32,32,54,1.307107392,0.0002921318423802447
0.3,thSOPT,5,0.999999,29,32,32,54,1.405064694,0.006353685231854874
1,QDEIM,5,0.999999,29,32,32,54,1.568639151,0.995412303434838
0.3,clsthQDEIM,5,0.999999,29,32,32,54,1.310830844,0.0008504207688845404
0.3,thQDEIM,5,0.999999,29,32,32,54,1.577536851,0.9954123035596019
,SOPT,5,0.999999,29,32,32,56,,
0.3,clsthSOPT,5,0.999999,29,32,32,56,1.322505455,0.0003568667151652442
0.3,thSOPT,5,0.999999,29,32,32,56,,
1,QDEIM,5,0.999999,29,32,32,56,1.6068159,1.064980707530316
0.3,clsthQDEIM,5,0.999999,29,32,32,56,1.348196706,0.0006351734722067588
0.3,thQDEIM,5,0.999999,29,32,32,56,1.599976474,1.064980707648637
,SOPT,5,0.999999,29,32,32,58,1.440489361,0.001047567263467001
0.3,clsthSOPT,5,0.999999,29,32,32,58,1.368981963,0.0002603438953051142
0.3,thSOPT,5,0.999999,29,32,32,58,1.42708622,0.001047567263521551
1,QDEIM,5,0.999999,29,32,32,58,,
0.3,clsthQDEIM,5,0.999999,29,32,32,58,1.355172895,0.0004647490645352967
0.3,thQDEIM,5,0.999999,29,32,32,58,,
,SOPT,5,0.999999,29,32,32,60,1.495334957,0.0004872255519881381
0.3,clsthSOPT,5,0.999999,29,32,32,60,1.393715024,0.0004884983816568961
0.3,thSOPT,5,0.999999,29,32,32,60,1.457081204,0.0004872255520032854
1,QDEIM,5,0.999999,29,32,32,60,,
0.3,clsthQDEIM,5,0.999999,29,32,32,60,1.378206347,0.0004366492787363064
0.3,thQDEIM,5,0.999999,29,32,32,60,,
,SOPT,5,0.999999,29,32,32,62,1.505378168,0.0003528087591339076
0.3,clsthSOPT,5,0.999999,29,32,32,62,1.433587889,0.0006733949189109288
0.3,thSOPT,5,0.999999,29,32,32,62,1.493239666,0.000352808759143534
1,QDEIM,5,0.999999,29,32,32,62,,
0.3,clsthQDEIM,5,0.999999,29,32,32,62,1.587421501,0.0002052787261055912
0.3,thQDEIM,5,0.999999,29,32,32,62,,
,SOPT,5,0.999999,29,32,32,64,1.53502186,0.0001947322519532387
0.3,clsthSOPT,5,0.999999,29,32,32,64,1.466687269,0.0001917900604424156
0.3,thSOPT,5,0.999999,29,32,32,64,1.509676753,0.0001947322519567077
1,QDEIM,5,0.999999,29,32,32,64,1.844520747,0.9635038121657393
0.3,clsthQDEIM,5,0.999999,29,32,32,64,1.636140753,0.000279622808740894
0.3,thQDEIM,5,0.999999,29,32,32,64,1.830661066,0.9635038124747347
,SOPT,5,0.999999,29,32,32,66,1.567014833,0.000104276489605842
0.3,clsthSOPT,5,0.999999,29,32,32,66,1.482362438,0.001030899259917392
0.3,thSOPT,5,0.999999,29,32,32,66,1.538892822,0.0001042764896120118
1,QDEIM,5,0.999999,29,32,32,66,1.817845575,0.3206486571159648
0.3,clsthQDEIM,5,0.999999,29,32,32,66,,
0.3,thQDEIM,5,0.999999,29,32,32,66,1.792269436,0.3206486572077476
,SOPT,5,0.999999,29,32,32,68,1.585446051,0.0001066986358792439
0.3,clsthSOPT,5,0.999999,29,32,32,68,1.466432245,0.0004560416687016588
0.3,thSOPT,5,0.999999,29,32,32,68,1.541992782,0.0001066986358742662
1,QDEIM,5,0.999999,29,32,32,68,1.676344152,0.018181891914904
0.3,clsthQDEIM,5,0.999999,29,32,32,68,,
0.3,thQDEIM,5,0.999999,29,32,32,68,1.627341213,0.01818189191618092
,SOPT,5,0.999999,29,32,32,70,1.607818924,9.027997941894138e-05
0.3,clsthSOPT,5,0.999999,29,32,32,70,1.499016143,0.0007243903687026164
0.3,thSOPT,5,0.999999,29,32,32,70,1.571655514,9.027997942309445e-05
1,QDEIM,5,0.999999,29,32,32,70,1.641606333,0.008496658308826606
0.3,clsthQDEIM,5,0.999999,29,32,32,70,,
0.3,thQDEIM,5,0.999999,29,32,32,70,1.610529684,0.008496658309156174
,SOPT,5,0.999999,29,32,32,72,1.626832899,0.0001041783287920091
0.3,clsthSOPT,5,0.999999,29,32,32,72,1.509150152,0.0007197462255143424
0.3,thSOPT,5,0.999999,29,32,32,72,1.600148926,0.0001041783287977558
1,QDEIM,5,0.999999,29,32,32,72,1.66091828,0.006609503313338404
0.3,clsthQDEIM,5,0.999999,29,32,32,72,1.506378952,0.0002990111990307895
0.3,thQDEIM,5,0.999999,29,32,32,72,1.63508022,0.006609503313555289
,SOPT,5,0.999999,29,32,32,34,1.099869465,0.0005672799677576664
0.4,clsthSOPT,5,0.999999,29,32,32,34,,
0.4,thSOPT,5,0.999999,29,32,32,34,1.051773493,0.0005672799677733734
1,QDEIM,5,0.999999,29,32,32,34,1.042159191,0.00140972542931506
0.4,clsthQDEIM,5,0.999999,29,32,32,34,0.932776621,0.000648444480677472
0.4,thQDEIM,5,0.999999,29,32,32,34,1.026207533,0.001409725429294477
,SOPT,5,0.999999,29,32,32,36,,
0.4,clsthSOPT,5,0.999999,29,32,32,36,1.417953095,1.7727358486051
0.4,thSOPT,5,0.999999,29,32,32,36,,
1,QDEIM,5,0.999999,29,32,32,36,1.073860188,0.003620539266969432
0.4,clsthQDEIM,5,0.999999,29,32,32,36,0.978987165,0.001628942612810422
0.4,thQDEIM,5,0.999999,29,32,32,36,1.086447517,0.003620539266938081
,SOPT,5,0.999999,29,32,32,38,,
0.4,clsthSOPT,5,0.999999,29,32,32,38,1.098368674,0.001167114400804493
0.4,thSOPT,5,0.999999,29,32,32,38,,
1,QDEIM,5,0.999999,29,32,32,38,1.113799634,0.003711659061295718
0.4,clsthQDEIM,5,0.999999,29,32,32,38,0.995391175,0.002656776442346026
0.4,thQDEIM,5,0.999999,29,32,32,38,1.125552203,0.003711659061254748
,SOPT,5,0.999999,29,32,32,40,,
0.4,clsthSOPT,5,0.999999,29,32,32,40,1.13633432,0.001094865132421523
0.4,thSOPT,5,0.999999,29,32,32,40,,
1,QDEIM,5,0.999999,29,32,32,40,1.153548073,0.009437516556721844
0.4,clsthQDEIM,5,0.999999,29,32,32,40,1.033772815,0.003149143605750756
0.4,thQDEIM,5,0.999999,29,32,32,40,1.149719267,0.009437516556975783
,SOPT,5,0.999999,29,32,32,42,1.215648957,0.006149297359191595
0.4,clsthSOPT,5,0.999999,29,32,32,42,1.153720644,0.0001949258242850993
0.4,thSOPT,5,0.999999,29,32,32,42,1.199534173,0.006149297359442337
1,QDEIM,5,0.999999,29,32,32,42,1.300095172,0.01795664126753948
0.4,clsthQDEIM,5,0.999999,29,32,32,42,1.036633058,0.002810423529323018
0.4,thQDEIM,5,0.999999,29,32,32,42,1.284492173,0.01795664126877486
,SOPT,5,0.999999,29,32,32,44,1.230421559,0.005926262594036096
0.4,clsthSOPT,5,0.999999,29,32,32,44,1.22415361,0.0001478393121591503
0.4,thSOPT,5,0.999999,29,32,32,44,1.233671502,0.005926262594268087
1,QDEIM,5,0.999999,29,32,32,44,,
0.4,clsthQDEIM,5,0.999999,29,32,32,44,1.043717222,0.001023155075128898
0.4,thQDEIM,5,0.999999,29,32,32,44,,
,SOPT,5,0.999999,29,32,32,46,1.274934813,0.01511138026077892
0.4,clsthSOPT,5,0.999999,29,32,32,46,1.236112413,0.0004571129788273132
0.4,thSOPT,5,0.999999,29,32,32,46,1.250869754,0.01511138026238152
1,QDEIM,5,0.999999,29,32,32,46,1.316891439,0.04755757543108803
0.4,clsthQDEIM,5,0.999999,29,32,32,46,1.058929272,0.00120923378422084
0.4,thQDEIM,5,0.999999,29,32,32,46,1.323606731,0.04755757543869633
,SOPT,5,0.999999,29,32,32,48,1.462826036,0.5130180214814921
0.4,clsthSOPT,5,0.999999,29,32,32,48,1.264592891,0.0003228597453058715
0.4,thSOPT,5,0.999999,29,32,32,48,1.42112865,0.5130180217218568
1,QDEIM,5,0.999999,29,32,32,48,1.365875754,0.01487238668324873
0.4,clsthQDEIM,5,0.999999,29,32,32,48,1.097454381,0.001509736936188204
0.4,thQDEIM,5,0.999999,29,32,32,48,1.36784845,0.01487238668452914
,SOPT,5,0.999999,29,32,32,50,1.758430066,2.515130240055586
0.4,clsthSOPT,5,0.999999,29,32,32,50,1.294964826,0.000214784497822687
0.4,thSOPT,5,0.999999,29,32,32,50,1.717094783,2.515130240105997
1,QDEIM,5,0.999999,29,32,32,50,1.381700905,0.03834841522380378
0.4,clsthQDEIM,5,0.999999,29,32,32,50,1.204453924,0.0119499183091018
0.4,thQDEIM,5,0.999999,29,32,32,50,1.375569334,0.03834841523128144
,SOPT,5,0.999999,29,32,32,52,,
0.4,clsthSOPT,5,0.999999,29,32,32,52,1.271529736,0.0004878629378352544
0.4,thSOPT,5,0.999999,29,32,32,52,,
1,QDEIM,5,0.999999,29,32,32,52,1.525251036,0.7305670185801559
0.4,clsthQDEIM,5,0.999999,29,32,32,52,1.274090501,0.08598311419968967
0.4,thQDEIM,5,0.999999,29,32,32,52,1.524332138,0.7305670187866279
,SOPT,5,0.999999,29,32,32,54,1.403275975,0.006353685232072755
0.4,clsthSOPT,5,0.999999,29,32,32,54,1.293963402,0.0005970450147578902
0.4,thSOPT,5,0.999999,29,32,32,54,1.360269464,0.006353685231806419
1,QDEIM,5,0.999999,29,32,32,54,1.557678716,0.995412303434838
0.4,clsthQDEIM,5,0.999999,29,32,32,54,1.294309367,0.0998652355494437
0.4,thQDEIM,5,0.999999,29,32,32,54,1.55629229,0.9954123036515441
,SOPT,5,0.999999,29,32,32,56,,
0.4,clsthSOPT,5,0.999999,29,32,32,56,1.323828854,0.0007071016762994253
0.4,thSOPT,5,0.999999,29,32,32,56,,
1,QDEIM,5,0.999999,29,32,32,56,1.589893053,1.064980707530316
0.4,clsthQDEIM,5,0.999999,29,32,32,56,,
0.4,thQDEIM,5,0.999999,29,32,32,56,1.583252951,1.064980707733275
,SOPT,5,0.999999,29,32,32,58,1.435162904,0.001047567263467001
0.4,clsthSOPT,5,0.999999,29,32,32,58,1.364276398,0.0008056798954317747
0.4,thSOPT,5,0.999999,29,32,32,58,1.396894053,0.001047567263540196
1,QDEIM,5,0.999999,29,32,32,58,,
0.4,clsthQDEIM,5,0.999999,29,32,32,58,,
0.4,thQDEIM,5,0.999999,29,32,32,58,,
,SOPT,5,0.999999,29,32,32,60,1.481213943,0.0004872255519881381
0.4,clsthSOPT,5,0.999999,29,32,32,60,1.393360772,0.001031581571088292
0.4,thSOPT,5,0.999999,29,32,32,60,1.434358148,0.000487225552013541
1,QDEIM,5,0.999999,29,32,32,60,,
0.4,clsthQDEIM,5,0.999999,29,32,32,60,,
0.4,thQDEIM,5,0.999999,29,32,32,60,,
,SOPT,5,0.999999,29,32,32,62,1.510778093,0.0003528087591339076
0.4,clsthSOPT,5,0.999999,29,32,32,62,1.424071154,0.001042659729901262
0.4,thSOPT,5,0.999999,29,32,32,62,1.466942681,0.0003528087591515073
1,QDEIM,5,0.999999,29,32,32,62,,
0.4,clsthQDEIM,5,0.999999,29,32,32,62,1.747698476,13.2994874545901
0.4,thQDEIM,5,0.999999,29,32,32,62,,
,SOPT,5,0.999999,29,32,32,64,1.551318987,0.0001947322519532387
0.4,clsthSOPT,5,0.999999,29,32,32,64,1.469452786,0.0003547026696086494
0.4,thSOPT,5,0.999999,29,32,32,64,1.498383859,0.0001947322519584456
1,QDEIM,5,0.999999,29,32,32,64,1.853713541,0.9635038121657393
0.4,clsthQDEIM,5,0.999999,29,32,32,64,,
0.4,thQDEIM,5,0.999999,29,32,32,64,1.806475043,0.9635038125837685
,SOPT,5,0.999999,29,32,32,66,1.561037482,0.000104276489605842
0.4,clsthSOPT,5,0.999999,29,32,32,66,1.582957048,0.0003412986776921326
0.4,thSOPT,5,0.999999,29,32,32,66,1.530964473,0.0001042764896110055
1,QDEIM,5,0.999999,29,32,32,66,1.802964544,0.3206486571159648
0.4,clsthQDEIM,5,0.999999,29,32,32,66,,
0.4,thQDEIM,5,0.999999,29,32,32,66,1.768329034,0.3206486572395681
,SOPT,5,0.999999,29,32,32,68,1.577338263,0.0001066986358792439
0.4,clsthSOPT,5,0.999999,29,32,32,68,1.559439746,0.000432894853075468
0.4,thSOPT,5,0.999999,29,32,32,68,1.536391154,0.000106698635872146
1,QDEIM,5,0.999999,29,32,32,68,1.657428613,0.018181891914904
0.4,clsthQDEIM,5,0.999999,29,32,32,68,,
0.4,thQDEIM,5,0.999999,29,32,32,68,1.592365329,0.01818189191661725
,SOPT,5,0.999999,29,32,32,70,1.5999339,9.027997941894138e-05
0.4,clsthSOPT,5,0.999999,29,32,32,70,1.583086619,0.0007194665124633478
0.4,thSOPT,5,0.999999,29,32,32,70,1.574008956,9.027997942439755e-05
1,QDEIM,5,0.999999,29,32,32,70,1.645671752,0.008496658308826606
0.4,clsthQDEIM,5,0.999999,29,32,32,70,,
0.4,thQDEIM,5,0.999999,29,32,32,70,1.580778167,0.008496658309251425
,SOPT,5,0.999999,29,32,32,72,1.639585806,0.0001041783287920091
0.4,clsthSOPT,5,0.999999,29,32,32,72,1.594548465,0.0009318608402196471
0.4,thSOPT,5,0.999999,29,32,32,72,1.59176039,0.0001041783287976069
1,QDEIM,5,0.999999,29,32,32,72,1.664158078,0.006609503313338404
0.4,clsthQDEIM,5,0.999999,29,32,32,72,,
0.4,thQDEIM,5,0.999999,29,32,32,72,1.615241688,0.006609503313614448
,SOPT,5,0.999999,29,32,32,34,1.066210147,0.0005672799677576664
0.05,clsthSOPT,5,0.999999,29,32,32,34,,
0.05,thSOPT,5,0.999999,29,32,32,34,1.055620599,0.0005672799677749197
1,QDEIM,5,0.999999,29,32,32,34,1.027961298,0.00140972542931506
0.05,clsthQDEIM,5,0.999999,29,32,32,34,,
0.05,thQDEIM,5,0.999999,29,32,32,34,1.050760897,0.0014097254292707
,SOPT,5,0.999999,29,32,32,36,,
0.05,clsthSOPT,5,0.999999,29,32,32,36,1.231248574,0.02236465570025074
0.05,thSOPT,5,0.999999,29,32,32,36,,
1,QDEIM,5,0.999999,29,32,32,36,1.076712584,0.003620539266969432
0.05,clsthQDEIM,5,0.999999,29,32,32,36,1.009340906,0.0004914698674449021
0.05,thQDEIM,5,0.999999,29,32,32,36,1.077658769,0.003620539266861087
,SOPT,5,0.999999,29,32,32,38,,
0.05,clsthSOPT,5,0.999999,29,32,32,38,1.329099337,3.241367250914115
0.05,thSOPT,5,0.999999,29,32,32,38,,
1,QDEIM,5,0.999999,29,32,32,38,1.114237015,0.003711659061295718
0.05,clsthQDEIM,5,0.999999,29,32,32,38,1.039454532,0.0004481715481477043
0.05,thQDEIM,5,0.999999,29,32,32,38,1.11401285,0.003711659061184357
,SOPT,5,0.999999,29,32,32,40,,
0.05,clsthSOPT,5,0.999999,29,32,32,40,,
0.05,thSOPT,5,0.999999,29,32,32,40,,
1,QDEIM,5,0.999999,29,32,32,40,1.140999059,0.009437516556721844
0.05,clsthQDEIM,5,0.999999,29,32,32,40,1.074243593,0.0003348357554945272
0.05,thQDEIM,5,0.999999,29,32,32,40,1.153949737,0.009437516556913961
,SOPT,5,0.999999,29,32,32,42,1.218951624,0.006149297359191595
0.05,clsthSOPT,5,0.999999,29,32,32,42,1.244065208,0.0160610623518377
0.05,thSOPT,5,0.999999,29,32,32,42,1.212762716,0.006149297359220366
1,QDEIM,5,0.999999,29,32,32,42,1.303921466,0.01795664126753948
0.05,clsthQDEIM,5,0.999999,29,32,32,42,1.101428046,0.0005967190723441865
0.05,thQDEIM,5,0.999999,29,32,32,42,1.33741591,0.01795664126838239
,SOPT,5,0.999999,29,32,32,44,1.238817063,0.005926262594036096
0.05,clsthSOPT,5,0.999999,29,32,32,44,1.18571955,0.008862534821022113
0.05,thSOPT,5,0.999999,29,32,32,44,1.308612408,0.005926262594066534
1,QDEIM,5,0.999999,29,32,32,44,,
0.05,clsthQDEIM,5,0.999999,29,32,32,44,1.134211951,0.0008146165710763853
0.05,thQDEIM,5,0.999999,29,32,32,44,,
,SOPT,5,0.999999,29,32,32,46,1.252628698,0.01511138026077892
0.05,clsthSOPT,5,0.999999,29,32,32,46,,
0.05,thSOPT,5,0.999999,29,32,32,46,1.264502843,0.01511138026085934
1,QDEIM,5,0.999999,29,32,32,46,1.351985732,0.04755757543108803
0.05,clsthQDEIM,5,0.999999,29,32,32,46,1.170668849,0.0009039918057975529
0.05,thQDEIM,5,0.999999,29,32,32,46,1.333930494,0.04755757543535165
,SOPT,5,0.999999,29,32,32,48,1.458471134,0.5130180214814921
0.05,clsthSOPT,5,0.999999,29,32,32,48,,
0.05,thSOPT,5,0.999999,29,32,32,48,1.446166563,0.5130180215145537
1,QDEIM,5,0.999999,29,32,32,48,1.362256693,0.01487238668324873
0.05,clsthQDEIM,5,0.999999,29,32,32,48,1.20226885,0.0009201876838577859
0.05,thQDEIM,5,0.999999,29,32,32,48,1.373459187,0.01487238668390294
,SOPT,5,0.999999,29,32,32,50,1.763395234,2.515130240055586
0.05,clsthSOPT,5,0.999999,29,32,32,50,,
0.05,thSOPT,5,0.999999,29,32,32,50,1.75232856,2.515130240083117
1,QDEIM,5,0.999999,29,32,32,50,1.396105855,0.03834841522380378
0.05,clsthQDEIM,5,0.999999,29,32,32,50,1.237960396,0.001112231912043955
0.05,thQDEIM,5,0.999999,29,32,32,50,1.405670852,0.03834841522678006
,SOPT,5,0.999999,29,32,32,52,,
0.05,clsthSOPT,5,0.999999,29,32,32,52,,
0.05,thSOPT,5,0.999999,29,32,32,52,,
1,QDEIM,5,0.999999,29,32,32,52,1.525503339,0.7305670185801559
0.05,clsthQDEIM,5,0.999999,29,32,32,52,1.234791257,0.00156689466612722
0.05,thQDEIM,5,0.999999,29,32,32,52,1.552980694,0.7305670186567891
,SOPT,5,0.999999,29,32,32,54,1.396743137,0.006353685232072755
0.05,clsthSOPT,5,0.999999,29,32,32,54,1.237091378,0.001672798199564094
0.05,thSOPT,5,0.999999,29,32,32,54,1.374633078,0.006353685231993325
1,QDEIM,5,0.999999,29,32,32,54,1.560384624,0.995412303434838
0.05,clsthQDEIM,5,0.999999,29,32,32,54,1.267051181,0.001460010490344431
0.05,thQDEIM,5,0.999999,29,32,32,54,1.573813735,0.9954123035301913
,SOPT,5,0.999999,29,32,32,56,,
0.05,clsthSOPT,5,0.999999,29,32,32,56,1.266421947,0.001587156554601499
0.05,thSOPT,5,0.999999,29,32,32,56,,
1,QDEIM,5,0.999999,29,32,32,56,1.584529763,1.064980707530316
0.05,clsthQDEIM,5,0.999999,29,32,32,56,1.281206228,0.001361564101165111
0.05,thQDEIM,5,0.999999,29,32,32,56,1.595077862,1.064980707643316
,SOPT,5,0.999999,29,32,32,58,1.44760912,0.001047567263467001
0.05,clsthSOPT,5,0.999999,29,32,32,58,1.250125986,0.001882725248311858
0.05,thSOPT,5,0.999999,29,32,32,58,1.417166249,0.001047567263479394
1,QDEIM,5,0.999999,29,32,32,58,,
0.05,clsthQDEIM,5,0.999999,29,32,32,58,1.299964267,0.001760997350297368
0.05,thQDEIM,5,0.999999,29,32,32,58,,
,SOPT,5,0.999999,29,32,32,60,1.4876889,0.0004872255519881381
0.05,clsthSOPT,5,0.999999,29,32,32,60,1.279009676,0.001459838701271767
0.05,thSOPT,5,0.999999,29,32,32,60,1.450865071,0.0004872255519902133
1,QDEIM,5,0.999999,29,32,32,60,,
0.05,clsthQDEIM,5,0.999999,29,32,32,60,1.327791393,0.002264786749731052
0.05,thQDEIM,5,0.999999,29,32,32,60,,
,SOPT,5,0.999999,29,32,32,62,1.510785576,0.0003528087591339076
0.05,clsthSOPT,5,0.999999,29,32,32,62,1.359715543,0.001387409188089042
0.05,thSOPT,5,0.999999,29,32,32,62,1.479458462,0.0003528087591347795
1,QDEIM,5,0.999999,29,32,32,62,,
0.05,clsthQDEIM,5,0.999999,29,32,32,62,1.355854099,0.003230867899695789
0.05,thQDEIM,5,0.999999,29,32,32,62,,
,SOPT,5,0.999999,29,32,32,64,1.53462963,0.0001947322519532387
0.05,clsthSOPT,5,0.999999,29,32,32,64,1.366051005,0.00105344077010004
0.05,thSOPT,5,0.999999,29,32,32,64,1.513369914,0.0001947322519562335
1,QDEIM,5,0.999999,29,32,32,64,1.83452956,0.9635038121657393
0.05,clsthQDEIM,5,0.999999,29,32,32,64,1.364081322,0.005202255076569701
0.05,thQDEIM,5,0.999999,29,32,32,64,1.852096489,0.9635038123266582
,SOPT,5,0.999999,29,32,32,66,1.562791076,0.000104276489605842
0.05,clsthSOPT,5,0.999999,29,32,32,66,1.385869315,0.001114674230291937
0.05,thSOPT,5,0.999999,29,32,32,66,1.553422436,0.0001042764896089257
1,QDEIM,5,0.999999,29,32,32,66,1.816495535,0.3206486571159648
0.05,clsthQDEIM,5,0.999999,29,32,32,66,1.379114505,0.005135771878597314
0.05,thQDEIM,5,0.999999,29,32,32,66,1.826281166,0.3206486571667926
,SOPT,5,0.999999,29,32,32,68,1.635167328,0.0001066986358792439
0.05,clsthSOPT,5,0.999999,29,32,32,68,1.391458431,0.001105612084999438
0.05,thSOPT,5,0.999999,29,32,32,68,1.571488552,0.0001066986358756548
1,QDEIM,5,0.999999,29,32,32,68,1.661103202,0.018181891914904
0.05,clsthQDEIM,5,0.999999,29,32,32,68,1.417985827,0.007951451086030934
0.05,thQDEIM,5,0.999999,29,32,32,68,1.673673069,0.01818189191563225
,SOPT,5,0.999999,29,32,32,70,1.593338412,9.027997941894138e-05
0.05,clsthSOPT,5,0.999999,29,32,32,70,1.409623768,0.001306498064208135
0.05,thSOPT,5,0.999999,29,32,32,70,1.585136254,9.027997942307457e-05
1,QDEIM,5,0.999999,29,32,32,70,1.635938088,0.008496658308826606
0.05,clsthQDEIM,5,0.999999,29,32,32,70,1.449141274,0.008569664771436425
0.05,thQDEIM,5,0.999999,29,32,32,70,1.657066398,0.008496658308976798
,SOPT,5,0.999999,29,32,32,72,1.615874993,0.0001041783287920091
0.05,clsthSOPT,5,0.999999,29,32,32,72,1.423922226,0.001573113066207576
0.05,thSOPT,5,0.999999,29,32,32,72,1.623326097,0.0001041783287949881
1,QDEIM,5,0.999999,29,32,32,72,1.660069528,0.006609503313338404
0.05,clsthQDEIM,5,0.999999,29,32,32,72,1.450857241,0.01043364104206993
0.05,thQDEIM,5,0.999999,29,32,32,72,1.685637726,0.006609503313432869
,SOPT,5,0.999999,29,32,32,34,1.06078102,0.0005672799677576664
0.25,clsthSOPT,5,0.999999,29,32,32,34,,
0.25,thSOPT,5,0.999999,29,32,32,34,1.045441163,0.000567279967741168
1,QDEIM,5,0.999999,29,32,32,34,1.040400486,0.00140972542931506
0.25,clsthQDEIM,5,0.999999,29,32,32,34,0.95408782,0.001035294761430945
0.25,thQDEIM,5,0.999999,29,32,32,34,1.036970661,0.001409725429291479
,SOPT,5,0.999999,29,32,32,36,,
0.25,clsthSOPT,5,0.999999,29,32,32,36,1.067551463,0.001745189033800185
0.25,thSOPT,5,0.999999,29,32,32,36,,
1,QDEIM,5,0.999999,29,32,32,36,1.079348998,0.003620539266969432
0.25,clsthQDEIM,5,0.999999,29,32,32,36,0.983371671,0.0009814489563311245
0.25,thQDEIM,5,0.999999,29,32,32,36,1.078667745,0.003620539266927313
,SOPT,5,0.999999,29,32,32,38,,
0.25,clsthSOPT,5,0.999999,29,32,32,38,1.104970546,0.005959238279545536
0.25,thSOPT,5,0.999999,29,32,32,38,,
1,QDEIM,5,0.999999,29,32,32,38,1.115671583,0.003711659061295718
0.25,clsthQDEIM,5,0.999999,29,32,32,38,1.017450053,0.001000610593790977
0.25,thQDEIM,5,0.999999,29,32,32,38,1.120027463,0.00371165906124377
,SOPT,5,0.999999,29,32,32,40,,
0.25,clsthSOPT,5,0.999999,29,32,32,40,,
0.25,thSOPT,5,0.999999,29,32,32,40,,
1,QDEIM,5,0.999999,29,32,32,40,1.153287535,0.009437516556721844
0.25,clsthQDEIM,5,0.999999,29,32,32,40,1.055701442,0.001487267385369788
0.25,thQDEIM,5,0.999999,29,32,32,40,1.159985529,0.009437516556882618
,SOPT,5,0.999999,29,32,32,42,1.217151348,0.006149297359191595
0.25,clsthSOPT,5,0.999999,29,32,32,42,1.171863688,0.0004678354475376449
0.25,thSOPT,5,0.999999,29,32,32,42,1.178030847,0.006149297359280799
1,QDEIM,5,0.999999,29,32,32,42,1.298695436,0.01795664126753948
0.25,clsthQDEIM,5,0.999999,29,32,32,42,1.077974171,0.001397147418313997
0.25,thQDEIM,5,0.999999,29,32,32,42,1.311513299,0.01795664126838954
,SOPT,5,0.999999,29,32,32,44,1.233989551,0.005926262594036096
0.25,clsthSOPT,5,0.999999,29,32,32,44,1.210209092,0.0001020274714978185
0.25,thSOPT,5,0.999999,29,32,32,44,1.215888837,0.005926262594136804
1,QDEIM,5,0.999999,29,32,32,44,,
0.25,clsthQDEIM,5,0.999999,29,32,32,44,1.117990091,0.001334704286595454
0.25,thQDEIM,5,0.999999,29,32,32,44,,
,SOPT,5,0.999999,29,32,32,46,1.257163116,0.01511138026077892
0.25,clsthSOPT,5,0.999999,29,32,32,46,1.224431241,0.001081366893710856
0.25,thSOPT,5,0.999999,29,32,32,46,1.248681185,0.01511138026145427
1,QDEIM,5,0.999999,29,32,32,46,1.324230634,0.04755757543108803
0.25,clsthQDEIM,5,0.999999,29,32,32,46,1.13437126,0.001052096345944626
0.25,thQDEIM,5,0.999999,29,32,32,46,1.327827054,0.04755757543577788
,SOPT,5,0.999999,29,32,32,48,1.459805808,0.5130180214814921
0.25,clsthSOPT,5,0.999999,29,32,32,48,1.257128965,0.0004641917183136836
0.25,thSOPT,5,0.999999,29,32,32,48,1.420847544,0.5130180215505707
1,QDEIM,5,0.999999,29,32,32,48,1.367174579,0.01487238668324873
0.25,clsthQDEIM,5,0.999999,29,32,32,48,1.166284658,0.001062530380669637
0.25,thQDEIM,5,0.999999,29,32,32,48,1.374798052,0.01487238668412454
,SOPT,5,0.999999,29,32,32,50,1.763358037,2.515130240055586
0.25,clsthSOPT,5,0.999999,29,32,32,50,1.29494234,0.00050947861755471
0.25,thSOPT,5,0.999999,29,32,32,50,1.70099856,2.515130240082736
1,QDEIM,5,0.999999,29,32,32,50,1.388936954,0.03834841522380378
0.25,clsthQDEIM,5,0.999999,29,32,32,50,1.197444075,0.001363564573594066
0.25,thQDEIM,5,0.999999,29,32,32,50,1.381936301,0.03834841522921596
,SOPT,5,0.999999,29,32,32,52,,
0.25,clsthSOPT,5,0.999999,29,32,32,52,1.31993366,0.0005994664997999957
0.25,thSOPT,5,0.999999,29,32,32,52,,
1,QDEIM,5,0.999999,29,32,32,52,1.531087257,0.7305670185801559
0.25,clsthQDEIM,5,0.999999,29,32,32,52,1.219440349,0.001583839136548352
0.25,thQDEIM,5,0.999999,29,32,32,52,1.521848312,0.7305670187152911
,SOPT,5,0.999999,29,32,32,54,1.40769366,0.006353685232072755
0.25,clsthSOPT,5,0.999999,29,32,32,54,1.338507663,0.0008409547612097051
0.25,thSOPT,5,0.999999,29,32,32,54,1.373250959,0.006353685231965092
1,QDEIM,5,0.999999,29,32,32,54,1.562821582,0.995412303434838
0.25,clsthQDEIM,5,0.999999,29,32,32,54,1.256534492,0.001583623359124845
0.25,thQDEIM,5,0.999999,29,32,32,54,1.56281081,0.9954123035596019
,SOPT,5,0.999999,29,32,32,56,,
0.25,clsthSOPT,5,0.999999,29,32,32,56,1.379115837,0.0003036811516952421
0.25,thSOPT,5,0.999999,29,32,32,56,,
1,QDEIM,5,0.999999,29,32,32,56,1.594653039,1.064980707530316
0.25,clsthQDEIM,5,0.999999,29,32,32,56,1.273358206,0.002167382148950938
0.25,thQDEIM,5,0.999999,29,32,32,56,1.594633415,1.064980707648637
,SOPT,5,0.999999,29,32,32,58,1.44483634,0.001047567263467001
